283,holiday ambrosia,6  medium oranges or peeled and sliced1  c. pitted dates or cut in halves lengthwise1/2  c. flaked coconut1  c. sour cream2  Tbsp. brown sugar2  tsp. fresh grated orange peel,In glass compote or serving dish  arrange alternate layers of orange slices  dates and coconut; chill.  Combine sour cream  sugar and 1 teaspoon orange peel; chill.  Serve over fruit  sprinkled with remaining orange peel.  Makes 6 to 8 servings.      Note:  It is easiest to grate peel from whole orange before peeling and slicing.
284,plum perfect parfait,1  lb. purple plums1  Tbsp. cornstarch3/4  c. sugar  dash of salt  dash of ground cinnamon  dash of ground cloves1  Tbsp. lemon juice  vanilla ice cream,Rinse plums.  Slice  removing pits.  Measure 3 cups.  Combine cornstarch  sugar  and salt in saucepan.  Stir in plums  spices  and lemon juice.  Cover and bring to boil.  Simmer 8 to 10 minutes. Cool.  Layer with vanilla ice cream in parfait glasses.  Makes 4 to 6 servings.
285,french cherry dessert,1  lb. crushed graham crackers1 1/2  sticks melted butter2  Tbsp. sugar2  pkg. Dream Whip1 1/2  c. powdered sugar1 large  pkg. cream cheese2  cans cherry pie filling,Mix cracker crumbs  melted butter and sugar together.  Press into bottom of 13 x 9 x 2-inch pan.  Bake at 350° for 8 minutes. Set aside to cool.  Mix Dream Whip.  Mix powdered sugar with cream cheese  which has been softened to room temperature.  Blend Dream Whip with cream cheese mixture.  Spread over cracker crumb crust and top with cherry pie filling.  Chill.
286,peanut blossoms,1 3/4  c. flour1/2  c. sugar1/2  c. firm packed brown sugar1  tsp. soda1/2  tsp. salt1/2  c. shortening1/2  c. peanut butter1  egg2  Tbsp. milk1  tsp. vanilla48  milk chocolate candy kisses,Combine first 10 ingredients.  Blend well at low speed.  Shape into round balls  using teaspoon.  Roll balls in additional sugar; place on ungreased cookie sheets.  Bake at 375° for 10 to 12 minutes.  Remove from oven.  Top each cookie immediately with a chilled candy kiss  pressing down firmly so cookie cracks around edge.
287,warm chocolate raisin sauce,1 (1 oz.)  sq. unsweetened chocolate12  regular marshmallows1/4  c. water1/3  c. raisins,Combine all ingredients in heavy saucepan.  Cook over medium heat until marshmallows and chocolate are melted.  Blend well. Serve warm over ice cream.  Makes 3/4 cup.
288,apple roly poly,5  large tart apples2  c. biscuit mix1/2  c. honey3/4  tsp. cinnamon1/8  tsp. cloves1/4  tsp. nutmeg3  Tbsp. sugar2  Tbsp. butter,Peel  core and finely chop apples.  Prepare biscuit mix as directed on package.  On lightly floured board  roll dough into oblong (approximately 10 x 12-inches)  about 1/4-inch thick. Spread with honey to within 1-inch of the edges of the dough. Combine the spices and sugar; toss with apples.  Spread apples evenly over the honey.  Dot apples with butter.  Fold up like a jellyroll; seal well.  Bake in a greased pan with sides  at 350° for 40 minutes.  Slice and serve hot with whipped cream.
289,savory chicken and dumplings,1  c. cooked chicken1  can cream of chicken soup1  c. chicken broth1  c. frozen peas and carrots2  stems celery or cut2  Tbsp. dried minced onion1/4  tsp. summer savory1/8  tsp. pepper,Combine  ingredients  in large saucepan. Cover and cook for 5 minutes.      Combine biscuit mix  milk and herbs.  Stir lightly with fork and drop by spoonfuls onto chicken mixture.  Cook  uncovered  10 minutes.  Cover and cook for 10 minutes more.  Serves 4 to 6.      Per Serving:  204 Calories  7 g. Fat (33%)  26 mg.  Cholesterol and 911 mg.  Sodium.
290,sand tarts,2  c. butter2 1/2  c. sugar4  c. flour2  eggs or well beaten1  egg white  pecan halves,Cream butter and sugar together.  Slowly add flour alternately with the eggs and mix thoroughly.  Chill overnight.  Roll out thin on a lightly floured board.  Brush cool cookies with egg white which has been slightly beaten.  Sprinkle with sugar and press 1/2 pecan in center.  Bake at 350° for 10 minutes.  Makes 17 dozen.
291,indian curried chicken and broccoli,4  boned or skinless chicken breast halves or turkey breast tenderloin steaks (about 1 lb. total)1/2  c. plain low-fat yogurt1  Tbsp. all-purpose flour2  Tbsp. water1  tsp. curry powder1/2  tsp. bottled minced garlic or 1/8 tsp. garlic powder1/4  tsp. salt1/4  tsp. dried finely shredded lemon peel  dash of paprika2 (10 oz.)  pkg. frozen broccoli spears or cooked according to pkg. directions and drained1/4  c. peanuts or chopped,Preheat oven to 400°.  Put chicken or turkey in a shallow baking dish  cover with foil and bake at 400° for 20 to 25 minutes until meat is tender and no longer pink.  Combine yogurt and flour; set aside.  Stir water  curry powder  garlic  salt  lemon peel and paprika together in saucepan and bring to boiling.  Reduce the heat  cover and simmer for 1 minute.  Add yogurt mixture.  Cook until mixture is thickened and bubbly; continue cooking for 1 more minute.  Arrange broccoli on a serving platter; place poultry on top.  Pour sauce over poultry and top with peanuts.  Makes 4 servings.      Per Serving:  247 Calories  7 g. Fat  68 mg.  Cholesterol and 255 mg.  Sodium.
292,super-easy fruit cobbler,1  stick margarine1  c. flour1  c. sugar1  tsp. baking powder1  c. milk  pinch of salt2 (No. 2)  cans fruit,Use 13 x 9-inch pan.  Melt margarine in pan; set aside.  Mix flour  sugar  baking powder  milk and salt.  Pour this batter over melted margarine.  Do not stir.  Pour fruit  including juice  over batter.  Once again  do not stir.  Sprinkle with 1/2 cup sugar. Bake at 375° for 35 to 40 minutes.
293,onion dressing,1 (14 oz.)  can evaporated skim milk1/2  c. vinegar1  envelope (about 1 1/2 oz.) onion soup mix1/3  c. catsup1/2  tsp. Worcestershire sauce1/4  tsp. red pepper sauce,In a covered jar  shake all ingredients together well.  Makes 2 1/2 cups dressing.      Per Serving (1 Tablespoon):  20 Calories.
295,bagel bites,1  tsp. reduced-calorie margarine or softened1/4  tsp. dried whole oregano1/8  tsp. garlic powder2  (1 oz.) frozen mini bagels or thawed and halved,Combine first 3 ingredients and spread 1/4 teaspoon margarine mixture over cut sides of each bagel half.  Place bagel halves  cut side up  on a baking sheet; broil 6 inches from heat for 1 minute or until golden brown.  Yields 4 halves.      Per Serving:  94 Calories  2 g. Fat (19%)  0 mg.  Cholesterol and 119 mg.  Sodium.
296,spinach salad with sesame dressing,4  c. torn fresh spinach1/2  small red onion or sliced and separated into rings1  c. sliced fresh mushrooms,Toss together in salad bowl.  Pour Sesame Dressing over and toss gently.  Makes 4 servings.      Cook  sesame  seed  and  garlic  in  hot oil in a small skillet  for  1  minute.  Remove from heat and stir in rest of ingredients.  Cool slightly.      Per Serving:  51 Calories  3 g. Fat  0 mg.  Cholesterol and 131 mg.  Sodium.
297,lemon and orange roughy fillets,1  small carrot or finely shredded1  c. quick-cooking couscous3/4  tsp. onion salt1/8  tsp. lemon-pepper seasoning  dash of ground nutmeg1  c. water1  lb. fresh skinless orange roughy or flounder or red snapper or salmon fillets (about 1/2-inch thick)1/2  lemon1  tomato (optional),Combine  carrot   couscous   onion  salt   lemon-pepper seasoning  and  nutmeg. Add water and stir  then divide into 4 individual  au  gratin  baking  dishes   sprayed with nonstick coating.  Cut  fish  in  4  equal portions and place on top of couscous  mixture  in each dish  tucking under any thin edges. Cut lemon in 4 slices and place one slice on top of each piece of fish. Cover with foil and refrigerate 3 to 24 hours.      Bake fish  covered  in a 450° oven for 18 to 20 minutes (fish should flake easily with a fork).  Cut tomato in wedges and serve with fish (if desired).  Makes 4 servings.      Per Serving:  208 Calories  0 g. Fat  54 mg.  Cholesterol and 449 mg.  Sodium.
298,fish topped with wine and vegetables,1/3  c. bulgur wheat1/2  tsp. instant chicken bouillon granules1/2  c. water or boiling1/2  lb. fresh skinless orange roughy or flounder or pike fillets (about 1/2-inch thick)1/4  tsp. garlic salt1/4  tsp. dried basil or crushed1  c. loose-pack frozen broccoli or baby carrots and water chestnuts or frozen cauliflower or broccoli and carrots1/2  small tomato or chopped2  Tbsp. dry white wine,Combine  bulgur  and  bouillon  granules  in a 10 x 6 x 2-inch baking dish and pour boiling water over the top.  Place fish  on top   tucking under  any  thin edges.  Sprinkle with garlic  salt and basil.  Place frozen vegetables and tomato on top  of  fish; drizzle with wine.  Cover tightly with foil and bake  in  a preheated  450°  oven  for 25 to 30 minutes (fish should flake easily with fork).  Makes 2 servings.      Per Serving:  208 Calories  1 g. Fat  55 mg.  Cholesterol and 477 mg.  Sodium.
299,fresh peach custard pie,3  c. sliced fresh peaches1  unbaked (9-inch) pastry shell2/3  c. sugar1/4  tsp. salt2  Tbsp. all-purpose flour2  eggs or beaten1  c. light cream or scalded1/2  tsp. ground nutmeg,Place peaches in pastry shell.  Combine sugar  salt  and flour with eggs.  Stir in cream.  Pour over peaches.  Sprinkle with nutmeg.  Bake in moderate oven (375°) for 30 to 40 minutes or until knife inserted halfway between center and edge comes out clean.
300,banana cream topping,3  fully ripe bananas or peeled2  Tbsp. brown sugar2  Tbsp. honey1  c. whipping cream or whipped or 1 (2 oz.) pkg. dessert topping mix,Mash together bananas  sugar  and honey until smooth and strain through a sieve.  Fold banana mixture into whipped cream.  Or fold banana mixture into prepared topping using dessert topping mix. Makes 3 cups.
